#eta,etabin,lut,func,funcInt
-14,3,66,67.9474,67
-21,5,28,28.6474,28
28,6,36,37.2929,37
-21,5,28,28.6474,28
-14,3,66,67.9474,67
-18,4,94,95.7897,95
28,6,195,196.714,196
9,2,107,108.787,108
20,4,94,95.7897,95
9,2,107,108.787,108
20,4,94,95.7897,95
28,6,195,196.714,196
15,3,1214,1150.06,1150
5,1,198,199.254,199
6,1,46,47.1224,47
13,3,34,35.0032,35
1,0,19,18.7297,18
-9,2,2460,2443,2443
-18,4,94,95.7897,95
1,0,19,18.7297,18
5,1,198,199.254,199
13,3,34,35.0032,35
6,1,46,47.1224,47
15,3,1214,1150.06,1150
-9,2,2460,2443,2443
-18,4,94,95.7897,95
24,5,357,357.43,357
29,7,391,391.765,391
22,5,104,104.857,104
25,6,30,31.9654,31
-8,1,46,47.1224,47
25,6,30,31.9654,31
29,7,391,391.765,391
22,5,104,104.857,104
24,5,357,357.43,357
-8,1,46,47.1224,47
21,5,279,279.477,279
15,3,46,47.3573,47
18,4,29,29.123,29
-1,0,233,234.274,234
-16,3,40,41.1802,41
21,5,279,279.477,279
18,4,29,29.123,29
15,3,46,47.3573,47
-1,0,233,234.274,234
-16,3,40,41.1802,41
20,4,405,405.448,405
7,1,326,325.943,325
10,2,16,16.3047,16
-5,1,20,20.488,20
10,2,16,16.3047,16
7,1,326,325.943,325
20,4,405,405.448,405
-5,1,20,20.488,20
8,1,1135,1082.8,1082
6,1,479,478.402,478
-9,2,340,341.036,341
-28,6,91,91.918,91
6,1,479,478.402,478
8,1,1135,1082.8,1082
-9,2,340,341.036,341
-28,6,91,91.918,91
2,0,23,22.8918,22
-18,4,197,197.646,197
-5,1,188,188.857,188
-7,1,140,141.812,141
-33,8,34,37.0396,37
-18,4,51,52.0054,52
2,0,23,22.8918,22
-5,1,188,188.857,188
-18,4,197,197.646,197
-18,4,51,52.0054,52
-7,1,140,141.812,141
-33,8,34,37.0396,37
25,6,135,136.54,136
25,6,87,87.992,87
-17,4,111,111.65,111
25,6,135,136.54,136
25,6,87,87.992,87
-17,4,111,111.65,111
16,3,38,39.1212,39
-11,2,99,100.199,100
16,3,38,39.1212,39
-11,2,99,100.199,100
25,6,340,341.183,341
20,4,244,245.173,245
25,6,340,341.183,341
20,4,244,245.173,245
14,3,28,28.8262,28
19,4,11,10.4011,10
13,3,8,8.23605,8
-23,5,522,521.39,521
-3,0,435,434.31,434
-22,5,10,10.2312,10
13,3,8,8.23605,8
14,3,28,28.8262,28
19,4,11,10.4011,10
-22,5,10,10.2312,10
-3,0,435,434.31,434
-23,5,522,521.39,521
10,2,195,196.687,196
29,7,54,55.5594,55
26,6,62,63.9307,63
7,1,12,12.2928,12
29,7,54,55.5594,55
10,2,195,196.687,196
26,6,62,63.9307,63
7,1,12,12.2928,12
28,6,712,705.966,705
26,6,531,531.485,531
18,4,93,94.5178,94
2,0,84,85.3242,85
4,0,51,52.0269,52
-2,0,272,272.627,272
-26,6,87,87.992,87
-29,7,69,71.23,71
-3,0,35,35.3783,35
2,0,84,85.3242,85
18,4,93,94.5178,94
26,6,531,531.485,531
4,0,51,52.0269,52
28,6,712,705.966,705
-29,7,69,71.23,71
-2,0,272,272.627,272
-26,6,87,87.992,87
-3,0,35,35.3783,35
2,0,2025,1997.37,1997
12,2,147,147.672,147
24,5,54,55.2485,55
6,1,38,38.9272,38
-9,2,2465,2448.83,2448
-25,6,74,74.5859,74
2,0,2025,1997.37,1997
6,1,38,38.9272,38
12,2,147,147.672,147
24,5,54,55.2485,55
-9,2,2465,2448.83,2448
-25,6,74,74.5859,74
26,6,340,341.183,341
17,4,227,227.445,227
12,2,30,30.5713,30
16,3,16,16.4721,16
-20,4,82,83.2086,83
17,4,227,227.445,227
26,6,340,341.183,341
12,2,30,30.5713,30
16,3,16,16.4721,16
-20,4,82,83.2086,83
5,1,1756,1698.64,1698
12,2,1196,1134.7,1134
6,1,572,572.376,572
27,6,237,237.006,237
13,3,52,53.5343,53
-26,6,32,33.7412,33
-8,1,34,34.8296,34
-6,1,22,22.5368,22
5,1,1756,1698.64,1698
13,3,52,53.5343,53
6,1,572,572.376,572
27,6,237,237.006,237
12,2,1196,1134.7,1134
-6,1,22,22.5368,22
-26,6,32,33.7412,33
-8,1,34,34.8296,34
5,1,62,63.5128,63
-28,6,95,95.8019,95
-28,6,82,83.4651,83
-8,1,52,53.2688,53
-21,5,30,30.6936,30
-5,1,18,18.4392,18
5,1,62,63.5128,63
-5,1,18,18.4392,18
-21,5,30,30.6936,30
-8,1,52,53.2688,53
-28,6,95,95.8019,95
-28,6,82,83.4651,83
12,2,771,745.978,745
4,0,132,133.301,133
18,4,51,52.0054,52
-4,0,862,836.773,836
-13,3,52,53.5343,53
-1,0,51,52.0269,52
-10,2,22,22.419,22
-4,0,21,20.8108,20
-25,6,16,17.7585,17
18,4,51,52.0054,52
4,0,132,133.301,133
12,2,771,745.978,745
-1,0,51,52.0269,52
-1,0,19,18.7297,18
-13,3,52,53.5343,53
-25,6,16,17.7585,17
-10,2,22,22.419,22
-4,0,21,20.8108,20
-4,0,862,836.773,836
13,3,1678,1603.97,1603
11,2,1415,1346.46,1346
20,4,149,150.489,150
1,0,57,58.2702,58
13,3,22,22.6491,22
-14,3,20,20.5901,20
1,0,57,58.2702,58
13,3,22,22.6491,22
13,3,1678,1603.97,1603
11,2,1415,1346.46,1346
20,4,149,150.489,150
-14,3,20,20.5901,20
-10,2,744,723.022,723
-12,2,632,625.773,625
-10,2,744,723.022,723
-12,2,632,625.773,625
-28,6,62,63.9307,63
-4,0,41,41.6215,41
-4,0,41,41.6215,41
-28,6,62,63.9307,63
27,6,344,345.536,345
5,1,311,311.652,311
12,2,166,167.151,167
14,3,38,39.1212,39
7,1,24,24.5856,24
7,1,22,22.5368,22
-10,2,211,212.281,212
-10,2,123,124.102,124
-12,2,102,103.914,103
-26,6,62,63.9307,63
5,1,311,311.652,311
14,3,38,39.1212,39
7,1,24,24.5856,24
7,1,22,22.5368,22
27,6,344,345.536,345
12,2,166,167.151,167
-10,2,123,124.102,124
-10,2,211,212.281,212
-26,6,62,63.9307,63
-12,2,102,103.914,103
-14,3,770,747.293,747
-19,4,401,401.424,401
-20,4,365,366.407,366
-29,7,72,74.0792,74
-29,7,72,74.0792,74
-14,3,770,747.293,747
-19,4,401,401.424,401
-20,4,365,366.407,366
3,0,2665,2690.91,2690
12,2,2364,2337.16,2337
19,4,35,35.3637,35
11,2,28,28.5332,28
-25,6,187,188.781,188
-3,0,31,31.2162,31
-29,7,17,18.5198,18
3,0,2665,2690.91,2690
11,2,28,28.5332,28
19,4,35,35.3637,35
12,2,2364,2337.16,2337
-25,6,187,188.781,188
-29,7,17,18.5198,18
-3,0,31,31.2162,31
12,2,158,159.635,159
14,3,154,155.13,155
-24,5,251,251.995,251
14,3,154,155.13,155
12,2,158,159.635,159
-24,5,251,251.995,251
11,2,828,796.925,796
25,6,121,122.067,122
1,0,107,108.186,108
-18,4,504,503.458,503
-2,0,323,324.101,324
-6,1,20,20.488,20
1,0,107,108.186,108
25,6,121,122.067,122
11,2,828,796.925,796
-2,0,323,324.101,324
-6,1,20,20.488,20
-18,4,504,503.458,503
3,0,25,24.9729,24
8,1,22,22.5368,22
7,1,22,22.5368,22
-8,1,131,131.757,131
-5,1,24,24.5856,24
-21,5,20,20.4624,20
3,0,25,24.9729,24
7,1,22,22.5368,22
8,1,22,22.5368,22
-5,1,24,24.5856,24
-21,5,20,20.4624,20
-8,1,131,131.757,131
28,6,603,603.637,603
28,6,121,122.067,122
29,7,45,47.0118,47
-21,5,629,626.898,626
29,7,45,47.0118,47
28,6,121,122.067,122
28,6,603,603.637,603
-21,5,629,626.898,626
13,3,32,32.9442,32
-2,0,49,49.9458,49
-4,0,39,39.5405,39
-22,5,38,38.8786,38
-3,0,35,35.3783,35
13,3,32,32.9442,32
-2,0,49,49.9458,49
-22,5,38,38.8786,38
-3,0,35,35.3783,35
-4,0,39,39.5405,39
28,6,85,86.6733,86
29,7,37,38.4642,38
7,1,26,26.6344,26
28,6,20,21.3102,21
-8,1,272,272.949,272
-13,3,181,181.848,181
-22,5,74,75.7109,75
-29,7,17,18.5198,18
29,7,37,38.4642,38
7,1,26,26.6344,26
28,6,20,21.3102,21
28,6,85,86.6733,86
-13,3,181,181.848,181
-29,7,17,18.5198,18
-22,5,74,75.7109,75
-8,1,272,272.949,272
27,6,114,114.703,114
21,5,28,28.6474,28
-27,6,108,109.737,109
-16,3,102,103.769,103
-5,1,72,73.7568,73
21,5,28,28.6474,28
27,6,114,114.703,114
-5,1,72,73.7568,73
-27,6,108,109.737,109
-16,3,102,103.769,103
13,3,1116,1058.74,1058
21,5,122,123.166,123
14,3,122,123.682,123
11,2,90,91.291,91
23,5,28,28.6474,28
4,0,25,24.9729,24
-6,1,1207,1151.58,1151
13,3,1116,1058.74,1058
21,5,122,123.166,123
14,3,122,123.682,123
11,2,90,91.291,91
23,5,28,28.6474,28
4,0,25,24.9729,24
-6,1,1207,1151.58,1151
1,0,246,246.402,246
5,1,187,187.813,187
1,0,96,97.267,97
17,4,21,20.8022,20
-10,2,617,613.508,613
-26,6,79,79.9134,79
-17,4,41,41.6043,41
1,0,96,97.267,97
1,0,246,246.402,246
5,1,187,187.813,187
17,4,21,20.8022,20
-17,4,41,41.6043,41
-10,2,617,613.508,613
-26,6,79,79.9134,79
17,4,258,258.925,258
33,8,154,160.98,160
4,0,84,85.3242,85
1,0,55,56.1891,56
5,1,36,36.8784,36
20,4,33,33.2834,33
-7,1,135,136.252,136
-11,2,113,114.763,114
-3,0,45,45.7837,45
-21,5,42,42.971,42
1,0,55,56.1891,56
5,1,36,36.8784,36
17,4,258,258.925,258
2,0,19,18.7297,18
7,1,20,20.488,20
4,0,84,85.3242,85
20,4,33,33.2834,33
33,8,154,160.98,160
-21,5,42,42.971,42
-3,0,45,45.7837,45
-7,1,135,136.252,136
-11,2,113,114.763,114
28,6,25,26.6378,26
1,0,27,27.054,27
-7,1,451,450.002,450
-26,6,448,448.764,448
-14,3,114,115.13,115
-26,6,91,91.918,91
-29,7,45,47.0118,47
-14,3,28,28.8262,28
1,0,27,27.054,27
28,6,25,26.6378,26
-29,7,45,47.0118,47
-14,3,28,28.8262,28
-14,3,114,115.13,115
-26,6,91,91.918,91
-26,6,448,448.764,448
-7,1,451,450.002,450
26,6,566,566.424,566
24,5,478,477.358,477
-11,2,16,16.3047,16
26,6,566,566.424,566
24,5,478,477.358,477
-11,2,16,16.3047,16
14,3,276,277.53,277
29,7,71,72.6546,72
12,2,6,6.11426,6
-13,3,181,181.848,181
-6,1,83,84.0008,84
-4,0,35,35.3783,35
-17,4,31,31.2032,31
-20,4,19,18.7219,18
29,7,71,72.6546,72
14,3,276,277.53,277
12,2,6,6.11426,6
-13,3,181,181.848,181
-17,4,31,31.2032,31
-6,1,83,84.0008,84
-4,0,35,35.3783,35
-20,4,19,18.7219,18
12,2,1025,975.052,975
2,0,839,815.635,815
-21,5,26,26.6011,26
2,0,839,815.635,815
12,2,1025,975.052,975
-21,5,26,26.6011,26
28,6,166,167.028,167
-7,1,119,120.302,120
-3,0,43,43.7026,43
-13,3,42,43.2392,43
28,6,166,167.028,167
-13,3,42,43.2392,43
-3,0,43,43.7026,43
-7,1,119,120.302,120
32,7,131,132.488,132
33,8,62,65.5316,65
-22,5,91,92.0539,92
-2,0,77,79.0809,79
32,7,131,132.488,132
33,8,62,65.5316,65
-2,0,77,79.0809,79
-22,5,91,92.0539,92
12,2,1361,1293.8,1293
18,4,700,679.975,679
18,4,290,291.315,291
19,4,41,41.6043,41
21,5,40,40.9248,40
-16,3,212,212.273,212
-23,5,38,38.8786,38
21,5,40,40.9248,40
18,4,290,291.315,291
18,4,700,679.975,679
19,4,41,41.6043,41
12,2,1361,1293.8,1293
-23,5,38,38.8786,38
-16,3,212,212.273,212
-21,5,345,345.836,345
-28,6,304,305.2,305
-5,1,254,254.621,254
-19,4,158,159.944,159
-21,5,140,141.886,141
-21,5,104,104.857,104
-5,1,254,254.621,254
-21,5,104,104.857,104
-21,5,345,345.836,345
-21,5,140,141.886,141
-19,4,158,159.944,159
-28,6,304,305.2,305
24,5,472,472.01,472
5,1,257,257.677,257
-16,3,200,201.47,201
-18,4,108,109.28,109
5,1,257,257.677,257
24,5,472,472.01,472
-18,4,108,109.28,109
-16,3,200,201.47,201
1,0,163,164.487,164
34,8,120,120.698,120
12,2,70,71.333,71
29,7,48,49.861,49
12,2,34,34.6475,34
28,6,4,5.32756,5
-10,2,1239,1175.97,1175
-9,2,1164,1104.87,1104
-28,6,107,108.488,108
-12,2,38,38.7236,38
-14,3,8,8.23605,8
1,0,163,164.487,164
29,7,48,49.861,49
34,8,120,120.698,120
12,2,70,71.333,71
12,2,34,34.6475,34
28,6,4,5.32756,5
-9,2,1164,1104.87,1104
-10,2,1239,1175.97,1175
-14,3,8,8.23605,8
-12,2,38,38.7236,38
-28,6,107,108.488,108
12,2,832,800.421,800
2,0,450,449.799,449
25,6,129,130.547,130
10,2,20,20.3809,20
12,2,1,2.03809,2
-1,0,277,277.668,277
-19,4,43,43.6845,43
-15,3,28,28.8262,28
-10,2,16,16.3047,16
25,6,129,130.547,130
2,0,450,449.799,449
10,2,20,20.3809,20
12,2,1,2.03809,2
12,2,832,800.421,800
-1,0,277,277.668,277
-10,2,16,16.3047,16
-15,3,28,28.8262,28
-19,4,43,43.6845,43
11,2,457,455.522,455
10,2,331,331.719,331
18,4,92,93.2371,93
35,8,43,43.8903,43
1,0,37,37.4594,37
-29,7,228,229.361,229
-1,0,63,64.5134,64
-6,1,54,55.3176,55
1,0,37,37.4594,37
10,2,331,331.719,331
18,4,92,93.2371,93
35,8,43,43.8903,43
11,2,457,455.522,455
-1,0,63,64.5134,64
-29,7,228,229.361,229
-6,1,54,55.3176,55
25,6,588,588.302,588
-8,1,408,408.28,408
-9,2,42,42.7998,42
25,6,588,588.302,588
-9,2,42,42.7998,42
-8,1,408,408.28,408
8,1,18,18.4392,18
-2,0,65,66.5945,66
-1,0,15,14.5675,14
8,1,18,18.4392,18
-1,0,15,14.5675,14
-2,0,65,66.5945,66
10,2,70,71.333,71
-20,4,468,467.392,467
-19,4,351,352.488,352
-14,3,178,178.549,178
-23,5,84,84.0543,84
10,2,70,71.333,71
-14,3,178,178.549,178
-19,4,351,352.488,352
-23,5,84,84.0543,84
-20,4,468,467.392,467
29,7,69,71.23,71
-4,0,37,37.4594,37
29,7,69,71.23,71
-4,0,37,37.4594,37
22,5,1246,1200.79,1200
2,0,51,52.0269,52
-6,1,1532,1470.78,1470
-3,0,1156,1115.78,1115
-15,3,338,339.603,339
-28,6,177,178.521,178
-15,3,120,121.26,121
-5,1,60,61.464,61
2,0,51,52.0269,52
22,5,1246,1200.79,1200
-5,1,60,61.464,61
-6,1,1532,1470.78,1470
-3,0,1156,1115.78,1115
-15,3,120,121.26,121
-15,3,338,339.603,339
-4,0,35,35.3783,35
-28,6,177,178.521,178
23,5,370,371.144,371
1,0,178,180.145,180
12,2,78,79.4854,79
1,0,178,180.145,180
23,5,370,371.144,371
12,2,78,79.4854,79
26,6,244,244.765,244
26,6,209,209.107,209
17,4,87,89.4492,89
2,0,17,16.6486,16
-29,7,67,68.3808,68
-14,3,26,26.7672,26
17,4,87,89.4492,89
2,0,17,16.6486,16
26,6,209,209.107,209
26,6,244,244.765,244
-29,7,67,68.3808,68
-14,3,26,26.7672,26
21,5,727,714.288,714
21,5,451,450.66,450
15,3,141,141.396,141
28,6,53,55.0515,55
20,4,33,33.2834,33
-34,8,69,69.9501,69
-28,6,60,62.1549,62
-17,4,45,45.7647,45
-6,1,18,18.4392,18
21,5,727,714.288,714
21,5,451,450.66,450
15,3,141,141.396,141
20,4,33,33.2834,33
28,6,53,55.0515,55
-17,4,45,45.7647,45
-34,8,69,69.9501,69
-6,1,18,18.4392,18
-28,6,60,62.1549,62
17,4,329,329.717,329
17,4,67,68.6471,68
12,2,22,22.419,22
4,0,19,18.7297,18
-4,0,321,322.078,322
-7,1,305,305.534,305
-21,5,189,189.84,189
-23,5,120,120.774,120
17,4,329,329.717,329
17,4,67,68.6471,68
4,0,19,18.7297,18
12,2,22,22.419,22
-21,5,189,189.84,189
-7,1,305,305.534,305
-23,5,120,120.774,120
-4,0,321,322.078,322
1,0,283,283.717,283
15,3,281,282.866,282
20,4,84,85.2888,85
9,2,32,32.6094,32
8,1,22,22.5368,22
-22,5,89,90.7393,90
-12,2,26,26.4951,26
1,0,283,283.717,283
9,2,32,32.6094,32
15,3,281,282.866,282
8,1,22,22.5368,22
20,4,84,85.2888,85
-22,5,89,90.7393,90
-12,2,26,26.4951,26
11,2,289,289.457,289
3,0,259,259.52,259
4,0,96,97.267,97
-7,1,28,28.6832,28
-22,5,10,10.2312,10
3,0,259,259.52,259
11,2,289,289.457,289
4,0,96,97.267,97
-22,5,10,10.2312,10
-7,1,28,28.6832,28
15,3,20,20.5901,20
-26,6,431,431.381,431
-3,0,395,395.284,395
-28,6,80,81.6893,81
-6,1,30,30.732,30
-10,2,20,20.3809,20
15,3,20,20.5901,20
-6,1,30,30.732,30
-10,2,20,20.3809,20
-26,6,431,431.381,431
-3,0,395,395.284,395
-28,6,80,81.6893,81
4,0,19,18.7297,18
-14,3,1684,1610.91,1610
-17,4,1229,1162.67,1162
4,0,19,18.7297,18
-17,4,1229,1162.67,1162
-14,3,1684,1610.91,1610
21,5,303,303.715,303
17,4,172,173.368,173
28,6,91,91.918,91
28,6,72,72.81,72
13,3,64,65.8884,65
28,6,39,40.8446,40
-36,9,106,106.982,106
-20,4,93,94.5178,94
-28,6,62,63.9307,63
-12,2,68,69.2949,69
5,1,20,20.488,20
13,3,64,65.8884,65
17,4,172,173.368,173
21,5,303,303.715,303
28,6,91,91.918,91
28,6,39,40.8446,40
28,6,72,72.81,72
-36,9,106,106.982,106
-12,2,68,69.2949,69
-20,4,93,94.5178,94
-28,6,62,63.9307,63
-17,4,45,45.7647,45
-17,4,41,41.6043,41
-8,1,26,26.6344,26
-25,6,11,12.431,12
-17,4,45,45.7647,45
-17,4,41,41.6043,41
-25,6,11,12.431,12
-8,1,26,26.6344,26
3,0,822,800.109,800
23,5,840,816.606,816
22,5,512,511.697,511
1,0,15,14.5675,14
-22,5,38,38.8786,38
-18,4,29,29.123,29
-15,3,22,22.6491,22
1,0,15,14.5675,14
22,5,512,511.697,511
3,0,822,800.109,800
23,5,840,816.606,816
-18,4,29,29.123,29
-22,5,38,38.8786,38
-15,3,22,22.6491,22
13,3,734,716.35,716
3,0,359,360.607,360
19,4,87,89.4492,89
5,1,36,36.8784,36
25,6,20,21.3102,21
7,1,8,8.1952,8
-26,6,922,905.447,905
-9,2,211,212.281,212
-17,4,146,147.301,147
-6,1,16,16.3904,16
5,1,36,36.8784,36
13,3,734,716.35,716
25,6,20,21.3102,21
3,0,359,360.607,360
7,1,8,8.1952,8
19,4,87,89.4492,89
-9,2,211,212.281,212
-17,4,146,147.301,147
-6,1,16,16.3904,16
-26,6,922,905.447,905
9,2,28,28.5332,28
5,1,18,18.4392,18
-33,8,180,188.047,188
-33,8,164,170.952,170
-3,0,93,94.7678,94
-27,6,60,62.1549,62
5,1,18,18.4392,18
9,2,28,28.5332,28
-3,0,93,94.7678,94
-27,6,60,62.1549,62
-33,8,180,188.047,188
-33,8,164,170.952,170
5,1,28,28.6832,28
-2,0,332,333.21,333
-20,4,174,174.392,174
-18,4,29,29.123,29
-14,3,10,10.2951,10
5,1,28,28.6832,28
-2,0,332,333.21,333
-14,3,10,10.2951,10
-18,4,29,29.123,29
-20,4,174,174.392,174
2,0,223,224.146,224
32,7,84,85.476,85
3,0,37,37.4594,37
3,0,21,20.8108,20
2,0,223,224.146,224
3,0,21,20.8108,20
3,0,37,37.4594,37
32,7,84,85.476,85
-9,2,18,18.3428,18
-9,2,18,18.3428,18
5,1,50,51.22,51
1,0,49,49.9458,49
-17,4,171,172.344,172
-14,3,155,156.261,156
-20,4,29,29.123,29
-1,0,11,10.4054,10
1,0,49,49.9458,49
5,1,50,51.22,51
-1,0,11,10.4054,10
-17,4,171,172.344,172
-14,3,155,156.261,156
-20,4,29,29.123,29
10,2,70,71.333,71
3,0,31,31.2162,31
8,1,14,14.3416,14
-3,0,121,122.103,122
-32,7,55,56.984,56
-27,6,60,62.1549,62
-2,0,37,37.4594,37
-5,1,30,30.732,30
-23,5,26,26.6011,26
10,2,70,71.333,71
3,0,31,31.2162,31
8,1,14,14.3416,14
-5,1,30,30.732,30
-2,0,37,37.4594,37
-18,4,27,27.0428,27
-3,0,121,122.103,122
-23,5,26,26.6011,26
-27,6,60,62.1549,62
-32,7,55,56.984,56
29,7,162,163.829,163
9,2,97,98.9482,98
5,1,93,94.7854,94
19,4,45,45.7647,45
-21,5,124,125.545,125
-24,5,85,85.4073,85
-18,4,1,2.08022,2
5,1,93,94.7854,94
9,2,97,98.9482,98
29,7,162,163.829,163
19,4,45,45.7647,45
-21,5,124,125.545,125
-18,4,1,2.08022,2
-24,5,85,85.4073,85
11,2,233,233.965,233
-10,2,207,208.134,208
-4,0,29,29.1351,29
11,2,233,233.965,233
-10,2,207,208.134,208
-4,0,29,29.1351,29
3,0,443,442.565,442
25,6,440,440.072,440
18,4,273,274.627,274
31,7,52,54.1348,54
21,5,74,75.7109,75
-13,3,36,37.0622,37
-20,4,31,31.2032,31
21,5,74,75.7109,75
25,6,440,440.072,440
18,4,273,274.627,274
31,7,52,54.1348,54
3,0,443,442.565,442
-13,3,36,37.0622,37
-20,4,31,31.2032,31
26,6,411,411.829,411
13,3,50,51.4753,51
-9,2,306,306.95,306
-1,0,55,56.1891,56
-1,0,45,45.7837,45
13,3,50,51.4753,51
26,6,411,411.829,411
-1,0,45,45.7837,45
-1,0,55,56.1891,56
-9,2,306,306.95,306
28,6,170,171.638,171
35,8,106,106.982,106
1,0,47,47.8648,47
-14,3,26,26.7672,26
1,0,47,47.8648,47
35,8,106,106.982,106
28,6,170,171.638,171
-14,3,26,26.7672,26
-24,5,132,133.779,133
-21,5,130,131.44,131
-2,0,29,29.1351,29
-21,5,22,22.5086,22
-21,5,130,131.44,131
-21,5,22,22.5086,22
-2,0,29,29.1351,29
-24,5,132,133.779,133
10,2,167,168.219,168
1,0,99,100.962,100
28,6,77,78.1376,78
12,2,22,22.419,22
-2,0,1752,1712.38,1712
-3,0,1589,1545.01,1545
-27,6,259,260.228,260
-3,0,143,144.233,144
-8,1,64,65.5616,65
1,0,99,100.962,100
10,2,167,168.219,168
12,2,22,22.419,22
28,6,77,78.1376,78
-2,0,1752,1712.38,1712
-3,0,1589,1545.01,1545
-3,0,143,144.233,144
-27,6,259,260.228,260
-8,1,64,65.5616,65
15,3,152,152.862,152
19,4,98,99.5554,99
1,0,41,41.6215,41
14,3,14,14.4131,14
1,0,41,41.6215,41
14,3,14,14.4131,14
15,3,152,152.862,152
19,4,98,99.5554,99
4,0,224,225.16,225
22,5,38,38.8786,38
-18,4,476,475.601,475
-6,1,347,347.434,347
22,5,38,38.8786,38
4,0,224,225.16,225
-6,1,347,347.434,347
-18,4,476,475.601,475
25,6,248,249.19,249
28,6,97,98.3696,98
28,6,82,83.4651,83
11,2,40,40.7617,40
5,1,18,18.4392,18
20,4,13,12.4813,12
-7,1,145,146.217,146
-3,0,96,97.267,97
-1,0,79,81.162,81
-18,4,39,39.5241,39
-13,3,34,35.0032,35
-1,0,33,33.2972,33
5,1,18,18.4392,18
25,6,248,249.19,249
11,2,40,40.7617,40
20,4,13,12.4813,12
28,6,97,98.3696,98
28,6,82,83.4651,83
-1,0,79,81.162,81
-1,0,33,33.2972,33
-13,3,34,35.0032,35
-14,3,8,8.23605,8
-18,4,39,39.5241,39
-3,0,96,97.267,97
-7,1,145,146.217,146
5,1,646,637.712,637
26,6,453,453.111,453
28,6,176,177.377,177
5,1,646,637.712,637
26,6,453,453.111,453
28,6,176,177.377,177
28,6,277,277.825,277
28,6,189,191.052,191
8,1,50,51.22,51
16,3,38,39.1212,39
-28,6,396,396.623,396
-26,6,118,119.623,119
8,1,50,51.22,51
16,3,38,39.1212,39
28,6,189,191.052,191
28,6,277,277.825,277
-26,6,118,119.623,119
-28,6,396,396.623,396
13,3,24,24.7081,24
13,3,24,24.7081,24
3,0,828,805.649,805
-10,2,840,807.421,807
-7,1,74,75.8056,75
-23,5,60,61.3872,61
3,0,828,805.649,805
-10,2,840,807.421,807
-7,1,74,75.8056,75
-23,5,60,61.3872,61
28,6,72,72.81,72
-1,0,762,744.997,744
-4,0,671,662.272,662
-28,6,57,58.6032,58
-17,4,35,35.3637,35
-2,0,25,24.9729,24
28,6,72,72.81,72
-1,0,762,744.997,744
-17,4,35,35.3637,35
-2,0,25,24.9729,24
-4,0,671,662.272,662
-28,6,57,58.6032,58
22,5,58,59.341,59
13,3,14,14.4131,14
-12,2,1473,1403.43,1403
-3,0,1022,986.793,986
-4,0,180,182.217,182
-7,1,101,102.336,102
-12,2,66,67.2569,67
-5,1,64,65.5616,65
13,3,14,14.4131,14
22,5,58,59.341,59
-1,0,21,20.8108,20
-1,0,31,31.2162,31
-5,1,64,65.5616,65
-25,6,46,47.9481,47
-3,0,1022,986.793,986
-7,1,101,102.336,102
-4,0,180,182.217,182
-12,2,66,67.2569,67
-12,2,1473,1403.43,1403
-19,4,246,247.139,247
-25,6,248,249.19,249
-26,6,11,12.431,12
-25,6,248,249.19,249
-26,6,11,12.431,12
-19,4,246,247.139,247
22,5,226,227.54,227
8,1,221,221.927,221
2,0,31,31.2162,31
7,1,28,28.6832,28
15,3,16,16.4721,16
2,0,31,31.2162,31
22,5,226,227.54,227
7,1,28,28.6832,28
15,3,16,16.4721,16
8,1,221,221.927,221
3,0,834,811.195,811
26,6,201,201.23,201
-1,0,1262,1218.71,1218
26,6,201,201.23,201
3,0,834,811.195,811
-1,0,1262,1218.71,1218
8,1,2619,2630.13,2630
2,0,1208,1165.91,1165
6,1,196,197.18,197
25,6,27,28.4137,28
-9,2,822,791.105,791
-23,5,108,108.593,108
-8,1,34,34.8296,34
-20,4,15,14.5615,14
-10,2,12,12.2285,12
25,6,27,28.4137,28
2,0,1208,1165.91,1165
6,1,196,197.18,197
8,1,2619,2630.13,2630
-9,2,822,791.105,791
-10,2,12,12.2285,12
-23,5,108,108.593,108
-8,1,34,34.8296,34
-20,4,15,14.5615,14
15,3,22,22.6491,22
20,4,19,18.7219,18
-5,1,427,427.004,427
-20,4,415,414.517,414
15,3,22,22.6491,22
20,4,19,18.7219,18
-5,1,427,427.004,427
-20,4,415,414.517,414
22,5,56,57.2947,57
15,3,16,16.4721,16
22,5,56,57.2947,57
15,3,16,16.4721,16
10,2,18,18.3428,18
-24,5,1390,1341.26,1341
-3,0,1124,1084.47,1084
-13,3,140,140.236,140
10,2,18,18.3428,18
-13,3,140,140.236,140
-3,0,1124,1084.47,1084
-24,5,1390,1341.26,1341
24,5,1062,1024.11,1024
4,0,779,760.374,760
11,2,99,100.199,100
28,6,16,17.7585,17
4,0,21,20.8108,20
-22,5,50,51.156,51
-3,0,31,31.2162,31
11,2,99,100.199,100
4,0,21,20.8108,20
4,0,779,760.374,760
24,5,1062,1024.11,1024
28,6,16,17.7585,17
-22,5,50,51.156,51
-3,0,31,31.2162,31
24,5,133,134.944,134
9,2,60,61.1426,61
11,2,50,50.9522,50
3,0,19,18.7297,18
-6,1,12,12.2928,12
9,2,60,61.1426,61
3,0,19,18.7297,18
11,2,50,50.9522,50
24,5,133,134.944,134
-6,1,12,12.2928,12
17,4,41,41.6043,41
-25,6,74,74.5859,74
-23,5,32,32.7398,32
17,4,41,41.6043,41
-25,6,74,74.5859,74
-23,5,32,32.7398,32
7,1,168,168.863,168
13,3,60,61.7703,61
